<p>The 350z failed the smog test tonight. Time to find some OEM cats to put on the car and hope that it helps to make it pass!</p>,2010-04-01 00:27:05.000,html,,,/Blog/itemId/469/Buying-a-modded-car
"On the road again, temporary tag for smog",on-the-road-again-temporary-tag-for-smog,"<p>So this weekend while my beautiful wife was in town (haven’t seen her for three weeks!) I rented a car for the weekend? Why? Well, to be honest, the 350z wasn’t legal to be driving around on the roads of California! The temporary tags expired on the 1st, and I had planned to hit the DMV up on the 2nd, only to figure out that California had state employees on furlough so the DMV is closed the first three Fridays in April. Welcome to California!</p>

<p>So I rented a car for the weekend, a Mid-sized from National (via Hotwire) and we picked out a black New Beetle. It wasn’t a half bad ride for the weekend, the windshield felt like it was 10 miles away, and I would hate to try to sit in the back seat, but for the two of us it worked out fine.</p>

<p>Over the weekend I tried to figure out what I was going to do with the 350z, I need to get some OEM Cats (catalytic converters) to put back on the car as it came with non-oem ones when I purchased it from the dealer in Colorado. (quick tip: if you buy a car in Colorado, you have three days to have a smog test, if it fails you can take it back to the dealer, I learned this far too late)</p>

<p>I found a few options for getting some OEM Cats and even found a shop locally that will put them on for me saving me the hassle of doing it myself. Normally this wouldn’t be a big deal, but as we haven’t moved all of our stuff from Colorado yet I don’t exactly have a jack and stands to get under the car to do the swap myself.</p>

<p>I’m hoping that cats are all I need to get the car to pass emissions, having purchased the car previously modded (Stevinson Lexus of Frederick in Colorado so far has been unresponsive in my inquiries about why they would sell a car that wouldn’t pass smog), I don’t know exactly what has been done to the car beyond what I can see. We will see if Cats make it legal for California or not. If not I’m likely going to be up a creek!</p>

<p>Monday morning I headed off to the DMV, arriving there at 7:10am, with 5 other cars already in the parking lot. Around 7:25am we started lining up out front to wait for the doors to open at 8am. I was third in line. About 15 minutes or so before 8am an employee from the DMV came out and handed out Window numbers for the first people in line, telling you which window to go directly to when the doors opened up. You know there’s way too much F’n demand and not enough supply when a DMV office has to do this. I wasn’t in there too long, it was actually very painless for me. When I left though the line was backed up out there door, had to be at least 75 people waiting to get in, not to mention all the people already in side and waiting.</p>

<p>I was able to get a two month temp tag from the state for the 350z, so now I’m somewhat legal to drive around as I work to get the car to pass smog. Hopefully I can get that done here in the next couple of weeks. </p>

<p>Sunday I’m going to the <a href=""http://www.zcargarage.com/"" target=""_blank"">Z Car Garage</a> for a ZONC (Z cars of Northern California) dyno day. I’m curious to see what numbers the car puts down in it’s current form and then want to get it dyno’d again after swapping the Cats to see if there’s a big difference. I’ll take plenty of pictures down there, I’m looking forward to meeting some other Z guys this weekend.</p>",2010-04-06 09:32:07.000,html,,,/Blog/itemId/470/On-the-road-again-temporary-tag-for-smog
Where&rsquo;d the 350z go?,whered-the-350z-go,"<p>So it’s been a while since I’ve done any updates here on Project350z.com, so here’s a quick update.</p>

<p>The car has been doing well the past few months but at this point has been relegated to strictly commuter duty, and it will likely be that way for a while now. Though I do hope to hit an event or two here in the coming months, hopefully on towards the end of June and another 2 or 3 in July.</p>

<p>I’m still trying to get the car ready to pass smog, and am hoping to pick up a stock exhaust for the car tomorrow and get that installed so I can get another smog test this weekend. Before I can install it though I need to make room in the garage! Right now the garage is full of stuff from the move, as is the office. I hope to get the office setup tomorrow and at least room for the car in the garage tomorrow if I can get a hold of the exhaust.</p>

<p>I’ve also been cheating on the 350z a little bit. I put money down on a commuter replacement, by registering during the preregistration period for the Nissan Leaf, I even setup a site for it, no not projectleaf, but <a href=""http://www.leafowner.com"">www.leafowner.com</a>. I don’t intend to get rid of the 350z, but if I do get a Leaf the Z will see far less street usage!</p>

<p>More updates coming soon! I might even video the work tomorrow.</p>",2010-05-31 02:07:15.000,html,,,/Blog/itemId/471/Whered-the-350z-go
Nismo Cold Air Intake for a 350z,nismo-cold-air-intake-for-a-350z,"<p>So when the Project350z was purchased in Colorado back in January it had a Nismo Cold Air Intake on it. Shortly thereafter I moved to California, and guess what? The Nismo isn’t CARB legal, which means it isn’t legal for use in the State of California, so off the intake came.</p>

<p>And there it sat. and sat. and sat some more. Until today, I finally decided to pull it out of the box and put it up on <a href=""http://cgi.ebay.com/ebaymotors/ws/eBayISAPI.dll?ViewItem&amp;item=150469355328&amp;ssPageName=ADME:L:LCA:MOTORS:1123"" target=""_blank"">Ebay. So there it is, sitting on Ebay, have at it</a>!</p>",2010-07-18 23:39:34.000,html,,,/Blog/itemId/472/Nismo-Cold-Air-Intake-for-a-350z
Ingen Super SES Exhaust Leak on Nissan 350z,ingen-super-ses-exhaust-leak-on-nissan-350z,"<p>[YouTube:WLbs5h7oXWo]</p>

<p>So I spent the afternoon yesterday trying to repair a leak in the Injen Super SES Exhaust system that was on the 350z when I purchased the car back in January. Sometime in March the exhaust started leaking and it has slowly gotten worse. Normally I would of just scrapped it and put something else on, but with all the life changes (new job, moved to California, trying to sell the house in Colorado, prepping for our first child) we’ve been going through the budget hasn’t allowed for that at this point.</p>

<p>When I was down at Z Car Garage with the car on the lift a few months ago we figured out where the leak was, at the seam of the resonator/muffler in the middle pipe of the exhaust system on the driver’s side. Yesterday I finally took the time to get the car into the garage and up on jack stands. I pulled the middle exhaust pipe out off the driver’s side and it was very apparent where the leak was occurring, on the exit side of the resonator, there was pretty much a ring all the way around the pipe and the muffler where it was separated, the entrance side though looked fine.</p>

<p>So I went to Autozone yesterday to get some exhaust sealer, hoping that I would be able to patch up the leak, and at least provide a temporary fix, to get me through the next few months so I could do something different this winter when I start to prep the car for the 2011 SCCA Autocross season.</p>

<p>With the pipe out of the car I took a Dremel tool to the edges around the crack to try to prep the surface a bit. After that I cleaned up the surface a bit and then applied the sealant to the surface. The directions said to leave the sealant for 4 hours, then heat the surface for 10 to 15 minutes. I went ahead and took this approach, using a heat gun to slowly warm the sealant up. This was the end result.</p>

<p>&#160;<a href=""http://www.flickr.com/photos/chammond/4873382223/""><img border=""0"" alt=""350z Exhaust Leak"" width=""240"" height=""180"" src=""http://farm5.static.flickr.com/4121/4873382223_d18a9a3e9e_m.jpg"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/4873378443/""><img border=""0"" alt=""350z Exhaust Leak"" width=""240"" height=""180"" src=""http://farm5.static.flickr.com/4081/4873378443_2eae177604_m.jpg"" /></a></p>

<p>After work tonight I went to O’Reilly and Kragen Auto Parts to get two new gaskets for the pipe and put everything back in the car. I started the car up and all was well, no leak! I took the car down off the jack stands, we’ll see what the video looks like, but damn lucky I wasn’t under the car when two of the jack stands came down! I seem to have good luck with them….</p>

<p>I took the car for a drive and thought all was well, the exhaust sounded great and I didn’t hear any leaks. When I got home and pulled in the driveway however the leaks were back. I sure wish I hadn’t sold the welder before we left Colorado! I would try my hand at fixing this, though I doubt I’d do well with the stainless steel.</p>

<p>So here we are, back at square one. I’ve emailed Injen, I’m hoping they will come through with an option to possibly just purchase the two middle pipes at a reasonable cost. We’ll see how it goes. My next option is probably to look for a stock (OEM) exhaust on My350z.com from someone local, that may be my best option.</p>

<p>And of course, in honor of Project240z.com, the video is above, I put it together from the work yesterday (After working on cleaning up the garage to make room for the car first). I also created a video of tonight’s work while I installed the pipe back in.</p>

<p>[YouTube:Y4W4jK2A3AY]</p>",2010-08-10 00:47:03.000,html,,,/Blog/itemId/473/Ingen-Super-SES-Exhaust-Leak-on-Nissan-350z
"Our first California Autocross, with video and photos",our-first-california-autocross-with-video-and-photos,"<p>So today was the first time I’ve ever autocrossed in California, and the first time the car has seen an event since our runs at the Colorado event in January. I left San Carlos early in the morning and headed off to pick up <a href=""http://www.willstrohl.com"" target=""_blank"">Will Strohl</a>. We headed down to Marina California for the <a href=""http://www.norcalufo.org/main/"" target=""_blank"">Northern California United Five-Ten Owners Club</a> </p>

<p>We headed south towards Marina, and decided we wanted to try to grab some food, unfortunately we didn’t have much luck finding anything, and ended up going a different way than Google Maps originally said. Though, to be honest, I think we went a better way, we headed down 101 to 156, and bypassed the hills/mountains over towards Santa Cruz. We were there before the gates opened, and when they did we were two of the first people there.</p>

<p>We walked the course as typical at an autocross to get a feel for where you were supposed to drive during the event. I ended up working the first heat, and running the third, so while I was busy working Strohl sat around watching, shot a little video, and texted with his significant other to keep himself entertained.</p>

<p>When it came time to run in the third heat Will helped me get the car ready, and I was <a href=""http://twitpic.com/2sa58u"" target=""_blank"">ready to line up</a>. I went out on my first run by myself, with the plan to see the course completely and try not to make a fool of myself when the second run came up and Will came along for a ride. Here’s the video from my first run, unfortunately I seem to have picked up an old habit from my past autocross days. My first run was my fastest for the day.</p>

<p></p>  <div style=""padding-bottom: 0px; margin: 0px; padding-left: 0px; padding-right: 0px; display: inline; float: none; padding-top: 0px"" id=""scid:5737277B-5D6D-4f48-ABFC-DD9C333F4C5D:7898c48b-1c8d-48df-8930-2e05bc9d3231"" class=""wlWriterEditableSmartContent""><div id=""5f8278a9-5e8d-4d61-a6e1-77d885b857cd"" style=""margin: 0px; padding: 0px; display: inline;""><div><a href=""http://www.youtube.com/watch?v=95ItS4Shce8&amp;feature=youtube_gdata_player"" target=""_new""><img src=""http://www.project350z.com/Portals/4/PublishThumbnails/WindowsLiveWriter/278347fa8f0f_12E23/video136b409b2f0b.jpg"" style=""border-style: none"" galleryimg=""no"" onload=""var downlevelDiv = document.getElementById('5f8278a9-5e8d-4d61-a6e1-77d885b857cd'); downlevelDiv.innerHTML = &quot;&lt;div&gt;&lt;object width=\&quot;425\&quot; height=\&quot;355\&quot;&gt;&lt;param name=\&quot;movie\&quot; value=\&quot;http://www.youtube.com/v/95ItS4Shce8&amp;hl=en\&quot;&gt;&lt;\/param&gt;&lt;embed src=\&quot;http://www.youtube.com/v/95ItS4Shce8&amp;hl=en\&quot; type=\&quot;application/x-shockwave-flash\&quot; width=\&quot;425\&quot; height=\&quot;355\&quot;&gt;&lt;\/embed&gt;&lt;\/object&gt;&lt;\/div&gt;&quot;;"" alt=""""></a></div></div></div>  <p></p>

<p>And now for the fun part of it, check this video out of Will Strohl on his first ride along, my second run. </p>

<p></p>  <div style=""padding-bottom: 0px; margin: 0px; padding-left: 0px; padding-right: 0px; display: inline; float: none; padding-top: 0px"" id=""scid:5737277B-5D6D-4f48-ABFC-DD9C333F4C5D:fc34a410-8567-4593-9ca1-d33a5b290d29"" class=""wlWriterEditableSmartContent""><div id=""a87855b8-892a-486c-9ad7-b21b6a493e75"" style=""margin: 0px; padding: 0px; display: inline;""><div><a href=""http://www.youtube.com/watch?v=oW3_lPi4I_0&amp;feature=youtube_gdata_player"" target=""_new""><img src=""http://www.project350z.com/Portals/4/PublishThumbnails/WindowsLiveWriter/278347fa8f0f_12E23/video0a8f90584a83.jpg"" style=""border-style: none"" galleryimg=""no"" onload=""var downlevelDiv = document.getElementById('a87855b8-892a-486c-9ad7-b21b6a493e75'); downlevelDiv.innerHTML = &quot;&lt;div&gt;&lt;object width=\&quot;425\&quot; height=\&quot;355\&quot;&gt;&lt;param name=\&quot;movie\&quot; value=\&quot;http://www.youtube.com/v/oW3_lPi4I_0&amp;hl=en\&quot;&gt;&lt;\/param&gt;&lt;embed src=\&quot;http://www.youtube.com/v/oW3_lPi4I_0&amp;hl=en\&quot; type=\&quot;application/x-shockwave-flash\&quot; width=\&quot;425\&quot; height=\&quot;355\&quot;&gt;&lt;\/embed&gt;&lt;\/object&gt;&lt;\/div&gt;&quot;;"" alt=""""></a></div></div></div>  <p></p>

<p>Overall the event was just so so for me. It was good to be back and autocrossing, though i was disappointed with my performance. I ran in BSP for the event, or at least I think I did, the event organization was a little different than I am used to having run primarily SCCA events for most of my autocross career. I don’t know what the end results are for the event, everything was done on paper, so I imagine it will be a few days before the results are actually posted.</p>

<p>What I did learn, or remember, is that running the 350z on street tires is not fun! Now I need to figure out what I’m really going to do with this car. We’ve got a kid coming, VERY SOON, so I need to find something that I can drive that is kid friendly, though I hope to not have to get rid of the 350z. I hope to get to autocross again in the next couple months, we will see. </p>

<p>I’m thinking that this car might be fun to play with in SSM, but that might entail a turbo and lots of other toys!</p>

<p>I took a number of photos at the event, here are some of me, and then the <a href=""http://www.project350z.com/Photos/view/setdisplay/setid/72157624917119301.aspx"" target=""_blank"">full Flickr Set</a>.</p>

<p><a title=""IMG_6233"" href=""http://www.flickr.com/photos/17726343@N00/5028892990/""><img border=""0"" alt=""IMG_6233"" src=""http://static.flickr.com/4083/5028892990_cf3c425755_m.jpg"" /></a><a title=""IMG_6225"" href=""http://www.flickr.com/photos/17726343@N00/5028275443/""><img border=""0"" alt=""IMG_6225"" src=""http://static.flickr.com/4091/5028275443_f27b042640_m.jpg"" /></a><a title=""IMG_6221"" href=""http://www.flickr.com/photos/17726343@N00/5028890414/""><img border=""0"" alt=""IMG_6221"" src=""http://static.flickr.com/4130/5028890414_7988799ccb_m.jpg"" /></a><a title=""IMG_6220"" href=""http://www.flickr.com/photos/17726343@N00/5028889402/""><img border=""0"" alt=""IMG_6220"" src=""http://static.flickr.com/4088/5028889402_99dbc9bc2e_m.jpg"" /></a><a title=""IMG_6217"" href=""http://www.flickr.com/photos/17726343@N00/5028271819/""><img border=""0"" alt=""IMG_6217"" src=""http://static.flickr.com/4110/5028271819_3a2cb49499_m.jpg"" /></a><a title=""IMG_6215"" href=""http://www.flickr.com/photos/17726343@N00/5028270725/""><img border=""0"" alt=""IMG_6215"" src=""http://static.flickr.com/4149/5028270725_e638b419aa_m.jpg"" /></a></p>",2010-09-27 01:48:39.000,html,,,/Blog/itemId/476/Our-first-California-Autocross-with-video-and-ph
"Injen Exhaust for a 350z, Still Leaking",injen-exhaust-for-a-350z-still-leaking,"<p>So I still have an exhaust leak in the Injen Super SES System on my 2004 Nissan 350z. And I must say, I’m not too happy about it. <a href=""http://www.project350z.com/Articles/itemId/473/Ingen-Super-SES-Exhaust-Leak-on-Nissan-350z.aspx"" target=""_blank"">I blogged about this over a month ago</a>, almost two months now. I actually emailed Injen at the time, and I got a fairly quick response inquiring about photos of the system so they could try to figure out what replacement parts I need.</p>

<p>Since then there has been radio silence. I emailed them the photos, I’ve emailed them since, and have heard nothing back. At this point in time I’m going to have to suggest, if you’re serious about your ride, stay away from Injen Systems. For cold air intakes, exhaust systems, whatever they sell. If this is the customer service they provide I can’t suggest that anyone ever buys a product from them.</p>

<p>*disappointed 350z owner*</p>",2010-09-29 01:40:09.000,html,,,/Blog/itemId/477/Injen-Exhaust-for-a-350z-Still-Leaking
How do you get better at Autocross?,how-do-you-get-better-at-autocross,"<p><a href=""http://www.flickr.com/photos/chammond/5028275443/"" target=""_blank""><img style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; padding-top: 5px"" border=""0"" alt=""Project350z Autocrossing"" align=""right"" src=""http://farm5.static.flickr.com/4091/5028275443_f27b042640_m.jpg"" width=""240"" height=""160"" /></a>This is often a question that people will ask when they first start autocrossing, or in my case, when they resume autocrossing after two years of not competing. Additional questions about autocross include: How do I get better? Do I really suck this bad? Why am I so slow? How do I get faster?</p>

<p>The way you get better at Autocross is by doing it more. I don’t mean by going slower when you are on course so you get more time at each event. The key to getting better is to do it more! Go to more events, run as many as you can afford to enter and are willing to drive to. If you aren’t fortunate enough to live in an area that has a large number of events, I recommend trying to find events outside of your area. They will likely require more time and money commitments, getting to and from the events, but it really is all about the Seat Time!</p>

<p>I am in that boat, I haven’t autocrossed competitively in over 2 years, since I sold the Corvette (<a href=""http://www.corvettez06.org"">www.corvettez06.org</a>), due to a couple of moves across the country, buying (and selling) our first house, and prepping to have our first child (<a href=""http://www.jacquelinehammond.com"">www.jacquelinehammond.com</a>).&#160; </p>

<p>You can also attend autocross schools, I’ve been to those put on by <a href=""http://evoschool.com/"">http://evoschool.com/</a> multiple times, and highly recommend it as an option, though I think you should have a year or so of autocross under your belt before you attend one. Also check your local area for autocross schools put on by clubs, they are a great way to get started, and actually that was how I got into autocross back in 2000, by attending a local autox school in St. Louis.</p>

<p>So how do I plan to get better at autocross? By going to as many events as my budget, life, and wife will let me go to! I’m fortunate that I live in the Bay Area (SF, CA) as there are events here almost every weekend, and in a lot of weekends multiple events going on.</p>",2010-09-30 14:35:12.000,html,,,/Blog/itemId/478/How-do-you-get-better-at-Autocross
The 240z Lives! and it looks great!,the-240z-lives-and-it-looks-great,"<p>So it&rsquo;s been a while since I&rsquo;ve blogged here on Project240z.com, reason being that I sold the car quite a while ago. Back this summer I got an email from a guy telling me he was the new owner, having purchased it from the guy that I sold it to.</p>

<p>Then, a couple weeks ago I got these in my inbox:</p>

<p><a title=""Project240z Lives with a new owner"" href=""http://www.flickr.com/photos/17726343@N00/5174189086/""><img alt=""Project240z Lives with a new owner"" src=""http://static.flickr.com/4092/5174189086_52d64c152e.jpg"" style=""border-width: 0px; border-style: solid;"" /></a>&nbsp;<a title=""Project240z Lives with a new owner"" href=""http://www.flickr.com/photos/17726343@N00/5174188330/""><img alt=""Project240z Lives with a new owner"" src=""http://static.flickr.com/4110/5174188330_980c8249fa.jpg"" style=""border-width: 0px; border-style: solid;"" /></a>&nbsp;<a title=""Project240z Lives with a new owner"" href=""http://www.flickr.com/photos/17726343@N00/5173582669/""><img alt=""Project240z Lives with a new owner"" src=""http://static.flickr.com/4090/5173582669_345c4f0614.jpg"" style=""border-width: 0px; border-style: solid;"" /></a>&nbsp;<a title=""Project240z Lives with a new owner"" href=""http://www.flickr.com/photos/17726343@N00/5174187160/""><img alt=""Project240z Lives with a new owner"" src=""http://static.flickr.com/4112/5174187160_abb106c135.jpg"" style=""border-width: 0px; border-style: solid;"" /></a></p>

<p>I cried a little bit. The car looks great, it has a motor in it, and it even has license plates! </p>

<p>I&rsquo;m glad he sent them to be, but it definitely makes me sad, to see the car up and running, all one color, I had it 4 years and never had it looking that good! Great work, I hope to hear more about the car in the future.</p>

<p>I&rsquo;m still debating what is going on with the 350z, one day I want to trade it and get an EVO or STI, other days I want to keep it and put a turbo on it. We&rsquo;ll see, for now I imagine it will stick around because we&rsquo;ve got a lot of other things going on and the budget doesn&rsquo;t necessarily allow for a turbo AWD right now.</p>",2010-11-14 01:51:11.000,html,,,/Blog/itemId/480/The-240z-Lives-and-it-looks-great
"Injen Super SES exhaust removal, OEM 350z exhaust installation",injen-super-ses-exhaust-removal-oem-350z-exhaust-installation,"<p>If you’ve followed my struggles here on Project350z.com you know by now that my 2004 350z came (when I purchased it in January 2010) with an Injen Super SES exhaust system. This system was a true dual exhaust setup from the cats back.</p>

<p>You might also remember I’ve complained a few times about it leaking. Well, I finally gave in. Injen wasn’t helpful in getting me a replacement part to repair the leaking section (at the welds) so I went and purchased an OEM exhaust from a local guy off of My350z.com.</p>

<p>I’ve had the exhaust sitting in my garage for a month or more, and finally got around to making room to get the car in and up on jackstands so that I could take the POS Injen system off the car. In the spirit of all the videos I used to do for Project240z.com (and for all the future videos I plan to do here) I’ve done another time lapse. Here’s the <a target=""_blank"" href=""http://www.youtube.com/watch?v=uulSUF6BUVk"">YouTube video</a>, you can hear the Injen exhaust as I back in, the car without any exhaust system connected to the cats, and then the OEM exhaust. (the first part of the video is me cleaning up the garage, much needed so I could make room for the car)</p>

<p>[YouTube:uulSUF6BUVk]</p>

<p>I must say, I kind of liked the sound of the car when I fired it up without any exhaust (dumping at the cats), though I’m sure my neighbors didn’t care for it, and I’m 100% positive the police wouldn’t like me driving around like that either. The stock exhaust is far too quiet, but it will have to do for now.</p>

<p>Here in the next few weeks I’ll be putting together a blog post on parts and modifications I need to make to the car for the 2011 autocross season. I’m still not sure what class I will run in yet, either STR, BSP, or maybe even SSM.</p>

<p>I need to see if anyone makes a trailer hitch for a 350z so that I can haul wheels and tires around. I know I had one before, but the guy who made it isn’t making them anymore. I’ll also need to locate another trailer. To be honest, if I was in Missouri I would just call up the buddy who purchased my 03 350z and ask for the hitch and trailer, he’s not using them!</p>

<p>I’ve yet to decide what I’ll do with the Injen system. I may try to sell it, I may take it somewhere for scrap.</p>

<p>Injen, if you’re reading this, I’m still open to putting the SuperSES system back on the car, but I need your help replacing the midpipes to do that! I’m even willing to pay, but I need you guys to respond to basic customer service emails.</p>",2010-12-06 02:52:21.000,html,,,/Blog/itemId/481/Injen-Super-SES-exhaust-removal-OEM-350z-exhaust
Buy a motor to build up?,buy-a-motor-to-build-up,"<p>So I am not sure where the 350z is ultimately headed. I think SSM in SCCA Autocross could be fun, though that will take some time and a lot of money to do.</p>

<p>I was thinking, perhaps a motor build up would be a place to start. And rather than build up a turbo motor from what I currently have, keep it as is and find another motor to build up.</p>

<p>There’s a guy selling one on My350z that is somewhat local, could be an interesting thing to pull into the garage. Though, considering we got rid of the pickup truck last week it might not be a good idea to acquire a new motor just yet <img style=""border-bottom-style: none; border-right-style: none; border-top-style: none; border-left-style: none"" class=""wlEmoticon wlEmoticon-smile"" alt=""Smile"" src=""http://www.project350z.com/Portals/4/PublishThumbnails/Windows-Live-Writer/Buy-a-motor-to-build-up_14372/wlEmoticon-smile_2.png"" /></p>

<p><a href=""http://my350z.com/forum/norcal-marketplace/467754-fs-rev-up-motor-w-spun-bearing.html"">http://my350z.com/forum/norcal-marketplace/467754-fs-rev-up-motor-w-spun-bearing.html</a></p>

<p>I may email him and tell him I’ll give him $150, see where that goes.</p>",2010-12-27 02:00:48.000,html,,,/Blog/itemId/482/Buy-a-motor-to-build-up
Unable to get any customer service from Injen Systems,unable-to-get-any-customer-service-from-injen-systems,"<p>So I’ve been trying for 4+ months now to get some customer service from Injen Systems for the Super SES Exhaust on my Nissan 350z that has a massive leak in it.</p>

<p>Back in August I received a response from Injen</p>  <blockquote>  <p>Hi Chris,</p>

<p>Can you send me a picture of your exhaust? I guess we had a few different ones made for that same vehicle and a photo would make it much easier to figure out what part and get you the correct part.</p>

<p><strong><b>Thank You,</b></strong></p>

<p>&#160;</p>  </blockquote>  <p>I responded with photos of the exhaust and what I needed. I have heard nothing back. I’ve emailed them multiple times, even emailing their tech and info email addresses, but so far I have not received a single response from them since that email quoted above.</p>

<p>I sure wish I could get some help, I actually liked the exhaust on my 350z, but this has to be the worst customer service ever!</p>

<p>&#160;</p>

<p><strong>UPDATE:</strong> <a href=""http://www.project350z.com/Articles/itemId/488/Injen-Customer-Service-Update-It-rocks.aspx"">I'm glad to say that Injen came through and got me the replacement parts I needed</a>!</p>",2010-12-27 23:48:07.000,html,,,/Blog/itemId/483/Unable-to-get-any-customer-service-from-Injen-Sy
"Look out, Vinyl Boy is back",look-out-vinyl-boy-is-back,"<p>So it has been over 2 years since I’ve had vinyl on a car, that will be changing in 2011. Look out for the upcoming transformation of the Project 350z! Early in the year I will be doing a minor overhaul, with the goal of doing a full wrap on the car later in the year.</p>

<p>I just need to find someone local who can do the wrap for a reasonable cost, and make sure that they don’t damage the car in the process. I’ve not had anyone apply vinyl to my cars before, I’ve always done it myself, but I don’t have visions of being able to do a full wrap myself. </p>

<p>For a refresher, here are some photos of some of my past vinyl experiences (all self applied)</p>

<p><a href=""http://www.flickr.com/photos/chammond/2768918509/""><img border=""0"" alt=""The new look"" src=""http://farm4.static.flickr.com/3182/2768918509_72f218deef_t.jpg"" width=""100"" height=""40"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/2291945232/""><img border=""0"" alt=""DotNetNuke Corvette"" src=""http://farm3.static.flickr.com/2402/2291945232_3f7d42f74a_t.jpg"" width=""100"" height=""67"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/1282983712/""><img border=""0"" alt=""My Old 350Z"" src=""http://farm2.static.flickr.com/1207/1282983712_98de77fd22_t.jpg"" width=""100"" height=""67"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/3257269658/""><img border=""0"" alt=""350Z Autocross"" src=""http://farm4.static.flickr.com/3261/3257269658_078fbcd902_t.jpg"" width=""100"" height=""67"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/4116230997/""><img border=""0"" alt=""CRW_8435"" src=""http://farm3.static.flickr.com/2520/4116230997_ebe11d2719_t.jpg"" width=""100"" height=""67"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/2063988267/""><img border=""0"" alt=""My Old Camaro"" src=""http://farm3.static.flickr.com/2232/2063988267_51055763a0_t.jpg"" width=""100"" height=""75"" /></a>&#160;<a href=""http://www.flickr.com/photos/chammond/4142941262/""><img border=""0"" alt=""7G9X4944"" src=""http://farm3.static.flickr.com/2659/4142941262_30e670dbc7_t.jpg"" width=""100"" height=""67"" /></a></p>",2010-12-30 14:00:01.000,html,,,/Blog/itemId/484/Look-out-Vinyl-Boy-is-back
